,0
105040,another
105041,evening
105042,holiday
105043,highly
105044,recommended
105045,grat
105046,tapa
105047,resonable
105048,price
105049,busy
105050,place
105051,choice
105052,taste
105053,quality
105054,high
105055,personel
105056,speaks
105057,english
105058,reccomend
105059,mainly
105060,always
105061,fresh
105062,fruit
105063,sea
105064,also
105065,baked
105066,goat
105067,cheese
105068,good
105069,evening
105070,without
105071,reservation
105072,rather
105073,impossible
105074,first
105075,restaurant
105076,eaten
105077,spain
105078,two
105079,week
105080,still
105081,best
105082,tapa
105083,incredible
105084,must
105085,close
105086,choice
105087,couldnt
105088,fault
105089,one
105090,definitely
105091,want
105092,get
105093,seat
105094,bar
105095,choice
105096,staring
105097,face
105098,sangria
105099,pitcher
105100,recommended
105101,ate
105102,go
105103,first
105104,bar
105105,set
105106,high
105107,expectation
105108,probably
105109,touristy
105110,place
105111,worth
105112,wait
105113,worth
105114,going
105115,sure
105116,pay
105117,attention
105118,though
105119,wait
105120,theyre
105121,gon
105122,na
105123,call
105124,name
105125,couple
105126,time
105127,friendly
105128,staff
105129,mouth
105130,watering
105131,food
105132,good
105133,tapa
105134,nice
105135,ambiene
105136,good
105137,variety
105138,tapa
105139,service
105140,efficient
105141,n
105142,price
105143,reasonable
105144,cerveceria
105145,catalana
105146,part
105147,chain
105148,location
105149,extremely
105150,popular
105151,expect
105152,wait
105153,table
105154,gave
105155,name
105156,came
105157,back
105158,hour
105159,table
105160,ready
105161,promised
105162,rush
105163,order
105164,push
105165,back
105166,take
105167,time
105168,grilled
105169,cuttlefish
105170,calamari
105171,beef
105172,sirloin
105173,pork
105174,red
105175,pepper
105176,sandwich
105177,tapa
105178,delicious
105179,id
105180,pas
105181,greek
105182,salad
105183,olive
105184,dessert
105185,id
105186,recommend
105187,creme
105188,brulé
105189,absolutely
105190,die
105191,atmosphere
105192,chaotic
105193,rushed
105194,comfortable
105195,however
105196,suitable
105197,intimate
105198,dinner
105199,tapa
105200,great
105201,service
105202,average
105203,wished
105204,would
105205,allow
105206,food
105207,impress
105208,worth
105209,wait
105210,place
105211,horrifically
105212,crowded
105213,whether
105214,lunch
105215,dinner
105216,might
105217,get
105218,table
105219,sooner
105220,think
105221,seem
105222,turn
105223,table
105224,quickly
105225,place
105226,huge
105227,inside
105228,service
105229,fastest
105230,seen
105231,spain
105232,level
105233,efficiency
105234,rarely
105235,found
105236,europe
105237,often
105238,found
105239,chinese
105240,restaurant
105241,better
105242,tapa
105243,among
105244,best
105245,weve
105246,barcelona
105247,price
105248,cheaper
105249,meal
105250,weve
105251,though
105252,order
105253,fish
105254,wine
105255,dessert
105256,really
105257,good
105258,fried
105259,pepper
105260,burrata
105261,cheese
105262,tomato
105263,asparagus
105264,mushroom
105265,potato
105266,bravas
105267,croquette
105268,bacon
105269,cheese
105270,restaurant
105271,seems
105272,cater
105273,mostly
105274,tourist
105275,great
105276,meal
105277,decent
105278,experience
105279,nonetheless
105280,lively
105281,colourful
105282,delicious
105283,food
105284,great
105285,people
105286,watching
105287,waiting
105288,table
105289,local
105290,tourist
105291,celebrity
105292,food
105293,come
105294,quickly
105295,really
105296,good
105297,yes
105298,seems
105299,stand
105300,crowd
105301,quite
105302,time
105303,name
105304,called
105305,take
105306,word
105307,place
105308,popular
105309,reason
105310,good
105311,one
105312,everything
105313,work
105314,tried
105315,good
105316,deal
105317,food
105318,menu
105319,every
105320,plate
105321,featured
105322,dish
105323,even
105324,delicious
105325,one
105326,everything
105327,fresh
105328,hard
105329,put
105330,word
105331,fresh
105332,staff
105333,also
105334,super
105335,helpful
105336,polite
105337,spoke
105338,properly
105339,decent
105340,english
105341,price
105342,surprisingly
105343,low
105344,well
105345,paid
105346,euro
105347,around
105348,ten
105349,course
105350,tapa
105351,dish
105352,nice
105353,bottle
105354,recommend
105355,try
105356,small
105357,squid
105358,traditional
105359,battered
105360,calmari
105361,ring
105362,boiled
105363,cold
105364,prawn
105365,cured
105366,ham
105367,chocolate
105368,cake
105369,six
105370,texture
105371,restaurant
105372,part
105373,chain
105374,mallorca
105375,location
105376,crazy
105377,popular
105378,local
105379,tourist
105380,alike
105381,expect
105382,wait
105383,table
105384,waited
105385,hour
105386,get
105387,table
105388,service
105389,lightning
105390,fast
105391,felt
105392,rushed
105393,order
105394,push
105395,back
105396,take
105397,time
105398,deciding
105399,food
105400,much
105401,better
105402,touristy
105403,tapa
105404,place
105405,ramblas
105406,favourite
105407,include
105408,beef
105409,sirloin
105410,pork
105411,tenderloin
105412,grilled
105413,cuttlefish
105414,type
105415,creme
105416,brule
105417,catalan
105418,style
105419,dessert
105420,id
105421,pas
105422,greek
105423,salad
105424,olive
105425,overall
105426,id
105427,recommend
105428,restaurant
105429,want
105430,quiet
105431,relaxed
105432,evening
105433,cerveceria
105434,catalana
105435,popular
105436,place
105437,prepared
105438,take
105439,crowd
105440,table
105441,allocated
105442,first
105443,come
105444,first
105445,served
105446,basis
105447,get
105448,early
105449,prepared
105450,queue
105451,head
105452,waiter
105453,marshal
105454,chaos
105455,ruthless
105456,efficiency
105457,food
105458,drink
105459,served
105460,promptly
105461,tapa
105462,good
105463,tip
105464,find
105465,queue
105466,get
105467,name
105468,generalissimo
105469,list
105470,get
105471,estimate
105472,waiting
105473,time
105474,go
105475,wander
105476,area
105477,around
105478,restaurant
105479,one
105480,best
105481,shopping
105482,precinct
105483,ever
105484,find
105485,didnt
105486,know
105487,hour
105488,wait
105489,night
105490,sunday
105491,decided
105492,go
105493,early
105494,next
105495,day
105496,early
105497,lunch
105498,thats
105499,discovered
105500,wait
105501,tapa
105502,definitely
105503,point
105504,food
105505,fresh
105506,tasty
105507,full
105508,flavour
105509,service
105510,good
105511,staff
105512,checking
105513,making
105514,sure
105515,everything
105516,ok
105517,wanted
105518,order
105519,ambience
105520,lovely
105521,set
105522,tone
105523,enjoy
105524,food
105525,definitely
105526,worth
105527,try
105528,youre
105529,barcelona
105530,want
105531,tapa
105532,go
105533,enough
105534,said
105535,everything
105536,menu
105537,tasty
105538,really
105539,hungry
105540,waiter
105541,told
105542,ordered
105543,enough
105544,lying
105545,order
105546,trust
105547,enjoy
105548,anyone
105549,visit
105550,barcelona
105551,like
105552,tapa
105553,experience
105554,cerveceria
105555,catalana
105556,given
105557,queue
105558,outside
105559,everybody
105560,know
105561,still
105562,great
105563,experience
105564,compared
105565,one
105566,floating
105567,chinese
105568,food
105569,palace
105570,one
105571,wonder
105572,manage
105573,might
105574,take
105575,minute
105576,waiting
105577,get
105578,seat
105579,worth
105580,wait
105581,ambiance
105582,busy
105583,food
105584,come
105585,quickly
105586,pick
105587,choose
105588,menu
105589,often
105590,like
105591,food
105592,excellent
105593,really
105594,great
105595,tapa
105596,definitely
105597,go
105598,next
105599,occasion
105600,tapa
105601,great
105602,maybe
105603,best
105604,barcelona
105605,bit
105606,bad
105607,didnt
105608,get
105609,dish
105610,time
105611,though
105612,rather
105613,potato
105614,first
105615,wait
105616,minute
105617,next
105618,dish
105619,really
105620,hectic
105621,never
105622,got
105623,sense
105624,got
105625,taken
105626,care
105627,rather
105628,conveyor
105629,belt
105630,wanted
105631,get
105632,done
105633,next
105634,long
105635,list
105636,could
105637,get
105638,table
105639,place
105640,legendary
105641,year
105642,theyve
105643,lost
105644,little
105645,authenticity
105646,year
105647,due
105648,drove
105649,tourist
105650,food
105651,quality
105652,service
105653,high
105654,consistant
105655,id
105656,recommend
105657,trying
105658,seafood
105659,item
105660,everything
105661,good
105662,youve
105663,got
105664,try
105665,pulpo
105666,gamba
105667,also
105668,amazing
105669,sangria
105670,de
105671,cava
105672,try
105673,get
105674,early
105675,always
105676,full
105677,guest
105678,great
105679,food
105680,best
105681,place
105682,drink
105683,eat
105684,tapa
105685,worth
105686,time
105687,go
105688,early
105689,afternoon
105690,order
105691,avoid
105692,long
105693,line
105694,small
105695,restaurant
105696,lot
105697,charm
105698,great
105699,service
105700,main
105701,course
105702,great
105703,especially
105704,steak
105705,wine
105706,also
105707,quite
105708,good
105709,remember
105710,dress
105711,smartly
105712,dinner
105713,service
105714,must
105715,barcelona
105716,freshest
105717,best
105718,tapa
105719,barcelona
105720,back
105721,try
105722,fish
105723,tapa
105724,rice
105725,day
105726,aaaaaamazing
105727,seemed
105728,long
105729,wait
105730,got
105731,got
105732,beer
105733,waited
105734,wait
105735,went
105736,super
105737,fast
105738,waiter
105739,helpful
105740,answering
105741,question
105742,fluent
105743,spanish
105744,food
105745,incredible
105746,would
105747,go
105748,back
105749,heartbeat
105750,barcelona
105751,open
105752,day
105753,sun
105754,unlike
105755,many
105756,place
105757,local
105758,come
105759,usually
105760,say
105761,case
105762,wanted
105763,casual
105764,sunday
105765,arvo
105766,local
105767,style
105768,nothing
105769,fancy
105770,nothing
105771,traditional
105772,necessarily
105773,definitely
105774,spanish
105775,fresh
105776,quick
105777,serve
105778,good
105779,flavour
105780,like
105781,seafood
105782,fried
105783,fish
105784,clam
105785,tapa
105786,went
105787,treat
105788,warm
105789,crusty
105790,cambert
105791,delicious
105792,red
105793,wine
105794,made
105795,tuna
105796,fresh
105797,tomato
105798,onion
105799,salad
105800,order
105801,u
105802,even
105803,though
105804,wasnt
105805,menu
105806,special
105807,mention
105808,waiter
105809,willy
105810,manned
105811,outdoor
105812,seating
105813,area
105814,efficient
105815,proficient
105816,english
105817,compensate
105818,poor
105819,spanish
105820,quite
105821,entertaining
105822,juggled
105823,queue
105824,people
105825,waiting
105826,al
105827,fresco
105828,table
105829,dont
105830,dine
105831,outdoors
105832,way
105833,ample
105834,indoor
105835,seating
105836,option
105837,bar
105838,formal
105839,dining
105840,area
105841,want
105842,skip
105843,peak
105844,hour
105845,wait
105846,arrived
105847,seated
105848,al
105849,fresco
105850,desired
105851,shared
105852,bottle
105853,wine
105854,plus
105855,many
105856,dish
105857,reminisced
105858,two
105859,week
105860,road
105861,trip
105862,spain
105863,perfectly
105864,ideal
105865,supper
105866,ideal
105867,escape
105868,good
105869,ambience
105870,food
105871,good
105872,tip
105873,make
105874,reservation
105875,dont
105876,one
105877,wait
105878,least
105879,minute
105880,get
105881,table
105882,great
105883,variety
105884,outstanding
105885,service
105886,fun
105887,atmosphere
105888,looking
105889,quiet
105890,spot
105891,ii
105892,traveling
105893,alone
105894,truly
105895,enjoyed
105896,liveliness
105897,fresh
105898,fresh
105899,fresh
105900,cant
105901,make
105902,reservation
105903,worth
105904,waiting
105905,best
105906,thing
105907,double
105908,dipping
105909,without
105910,hesitation
105911,share
105912,everything
105913,taste
105914,many
105915,thing
105916,guy
105917,across
105918,table
105919,go
105920,back
105921,home
105922,extraordinary
105923,experience
105924,happy
105925,stomach
105926,cerveceria
105927,catalana
105928,really
105929,great
105930,tapa
105931,restaurant
105932,barcelona
105933,service
105934,good
105935,necessary
105936,wait
105937,sit
105938,lot
105939,people
105940,high
105941,season
105942,always
105943,visit
105944,cerveceria
105945,recommend
105946,tapa
105947,egg
105948,name
105949,cabreaos
105950,egg
105951,style
105952,traditional
105953,dish
105954,restaurant
105955,tasty
105956,amazing
105957,tapa
105958,restaurant
105959,meeting
105960,place
105961,choose
105962,variety
105963,fresh
105964,tapa
105965,plate
105966,place
105967,excellent
105968,food
105969,problem
105970,busy
105971,wait
105972,time
105973,get
105974,bit
105975,hand
105976,seated
105977,though
105978,delicious
105979,excellent
105980,service
105981,first
105982,timer
105983,tapa
105984,sampler
105985,isnt
105986,bad
105987,idea
105988,come
105989,fried
105990,small
105991,fish
105992,little
105993,fishy
105994,prawn
105995,croquette
105996,fried
105997,pepper
105998,clam
105999,tasty
106000,overall
106001,everything
106002,delicious
106003,make
106004,sure
106005,order
106006,sangria
106007,meal
106008,amazing
106009,amazing
106010,amazing
106011,try
106012,anything
106013,menu
106014,blown
106015,away
106016,accept
106017,reservation
106018,however
106019,get
106020,wait
106021,bad
106022,otherwise
106023,could
106024,one
106025,hour
106026,popular
106027,restaurant
106028,tourist
106029,local
106030,one
106031,best
106032,tapa
106033,bar
106034,ever
106035,sit
106036,bar
106037,catalana
106038,thats
106039,fun
106040,tapa
106041,fresh
106042,service
106043,terrific
106044,pitcher
106045,sangria
106046,savor
106047,moment
106048,restaurant
106049,busy
106050,expect
106051,long
106052,wait
106053,table
106054,menu
106055,quite
106056,good
106057,variety
106058,tapa
106059,many
106060,main
106061,dish
106062,group
106063,enjoyed
106064,grilled
106065,cuttlefish
106066,white
106067,anchovy
106068,vinegar
106069,razor
106070,clam
106071,prawn
106072,excellent
106073,good
106074,dinner
106075,place
106076,shopping
106077,friend
106078,gave
106079,u
106080,address
106081,decided
106082,go
106083,know
106084,one
106085,best
106086,tapa
106087,restaurant
106088,bcn
106089,two
106090,day
106091,city
106092,incredibly
106093,good
106094,tapa
106095,try
106096,iberic
106097,plate
106098,pan
106099,tomate
106100,nice
106101,waiter
106102,service
106103,quick
106104,took
106105,sangria
106106,sweet
106107,good
106108,good
106109,drank
106110,litre
106111,one
106112,hour
106113,couple
106114,waiting
106115,time
106116,arrive
106117,put
106118,name
106119,logbook
106120,time
106121,come
106122,someone
106123,call
106124,loud
106125,meaning
106126,stay
106127,front
106128,restaurant
106129,waited
106130,minute
106131,friend
106132,waited
106133,last
106134,least
106135,dont
106136,go
106137,youre
106138,looking
106139,typical
106140,little
106141,tapa
106142,restaurant
106143,shore
106144,modern
106145,touristic
106146,place
106147,dont
106148,expect
106149,eat
106150,next
106151,table
106152,good
106153,must
106154,great
106155,tapa
106156,great
106157,value
106158,lot
106159,different
106160,variety
106161,wonderful
106162,staff
106163,visited
106164,night
106165,dinner
106166,told
106167,wait
106168,hour
106169,decided
106170,go
106171,back
106172,next
106173,day
106174,lunch
106175,instead
106176,place
106177,empty
106178,gave
106179,u
106180,table
106181,immediately
106182,service
106183,excellent
106184,busy
106185,sure
106186,say
106187,night
106188,meal
106189,last
106190,restaurant
106191,visited
106192,barcelona
106193,aimed
106194,best
106195,true
106196,tapa
106197,good
106198,best
106199,barcelona
106200,service
106201,outside
106202,better
106203,inside
106204,little
106205,distant
106206,assume
106207,know
106208,every
106209,tapa
106210,mean
106211,even
106212,create
106213,name
106214,overall
106215,place
106216,many
106217,people
106218,dont
106219,make
106220,client
106221,feel
106222,opinion
106223,good
106224,place
106225,visit
106226,considering
106227,many
106228,place
106229,good
106230,tapa
106231,even
106232,better
106233,le
106234,client
106235,restaurant
106236,dont
106237,deserve
106238,average
106239,waiting
106240,time
106241,table
106242,went
106243,restaurant
106244,cam
106245,recommended
106246,high
106247,expectation
106248,actually
106249,travelled
106250,quite
106251,far
106252,get
106253,however
106254,disappointed
106255,food
106256,terrible
106257,yes
106258,place
106259,crowded
106260,noisy
106261,one
106262,restaurant
106263,want
106264,modern
106265,waitstaff
106266,tapa
106267,experience
106268,push
106269,way
106270,gently
106271,front
106272,put
106273,name
106274,kill
106275,time
106276,shopping
106277,nearby
106278,neighborhood
106279,hanging
106280,outside
106281,nice
106282,usually
106283,time
106284,estimate
106285,accurate
106286,especially
106287,busy
106288,recommend
106289,getting
106290,pitcher
106291,sangria
106292,deliciously
106293,refreshing
106294,dangerously
106295,strong
106296,waiter
106297,stop
106298,table
106299,somewhat
106300,frequently
106301,like
106302,spain
106303,need
106304,something
106305,youd
106306,best
106307,signaling
106308,waiter
106309,asking
106310,versus
106311,term
106312,food
106313,id
106314,go
106315,tapa
106316,classic
106317,mix
106318,fresh
106319,seafood
106320,option
106321,love
106322,croquetas
106323,served
106324,piping
106325,hot
106326,patatas
106327,bravas
106328,spicier
106329,side
106330,tortilla
106331,espanola
106332,grilled
106333,cuttlefish
106334,definitely
106335,one
106336,favorite
106337,perfectly
106338,cooked
106339,seasoned
106340,delicate
106341,flavor
106342,texture
106343,pan
106344,con
106345,tomate
106346,good
106347,garlickly
106348,weird
106349,delicious
106350,dish
106351,fried
106352,cheese
106353,jam
106354,great
106355,mix
106356,sweet
106357,pricier
106358,tapa
106359,place
106360,also
106361,nice
106362,inside
106363,waiter
106364,let
106365,linger
106366,drink
106367,long
106368,finish
106369,meal
106370,thing
106371,star
106372,place
106373,real
106374,estate
106375,far
106376,better
106377,tapa
106378,barcelona
106379,much
106380,le
106381,wait
106382,much
106383,le
106384,money
106385,place
106386,like
106387,chang
106388,tapa
106389,way
106390,manage
106391,crowd
106392,worst
106393,let
106394,horde
106395,people
106396,surround
106397,hostess
106398,station
106399,might
106400,seem
106401,waiting
106402,line
106403,hostess
106404,station
106405,arent
106406,really
106407,want
106408,eat
106409,must
106410,shove
106411,way
106412,hostess
106413,stand
106414,push
106415,past
106416,polite
106417,people
106418,think
106419,line
106420,put
106421,name
106422,hostess
106423,may
106424,sound
106425,funny
106426,actually
106427,trust
106428,food
106429,decent
106430,service
106431,quick
106432,nothing
106433,awful
106434,nothing
106435,good
106436,either
106437,thing
106438,enjoyed
106439,like
106440,jamón
106441,literally
106442,get
106443,anywhere
106444,city
106445,calamari
106446,flavorless
106447,shrimp
106448,garlic
106449,oil
106450,still
106451,enough
106452,bit
106453,shell
106454,add
106455,nice
106456,crunch
106457,avoid
106458,hype
106459,apparent
106460,crowd
106461,go
106462,somewhere
106463,beaten
106464,path
106465,best
106466,tapa
106467,barcelona
106468,soooo
106469,many
106470,tapa
106471,many
106472,option
106473,sangria
106474,die
106475,selection
106476,tapa
106477,undoubtedly
106478,delicious
106479,favorite
106480,huevos
106481,cabreados
106482,staff
106483,always
106484,helpful
106485,service
106486,quick
106487,wait
106488,dinner
106489,usually
106490,long
106491,definitely
106492,worth
106493,great
106494,food
106495,nice
106496,setting
106497,felt
106498,bit
106499,rushed
106500,wait
106501,staff
106502,definitely
106503,worth
106504,going
106505,food
106506,feel
106507,like
106508,bit
106509,production
106510,sat
106511,bar
106512,much
106513,better
106514,table
106515,opinion
106516,fabulous
106517,food
106518,fabulous
106519,service
106520,bill
106521,totaled
106522,euro
106523,excellent
106524,night
106525,food
106526,drink
106527,staff
106528,amazing
106529,attentive
106530,cant
106531,wait
106532,return
106533,outstanding
106534,food
106535,service
106536,quick
106537,attentive
106538,line
106539,long
106540,worth
106541,wait
106542,prepared
106543,wait
106544,ill
106545,go
106546,back
106547,heartbeat
106548,despite
106549,crowd
106550,seated
106551,quickly
106552,arriving
106553,reservation
106554,enjoyed
106555,fun
106556,atmosphere
106557,helpful
106558,staff
106559,great
106560,variety
106561,delicious
106562,well
106563,priced
106564,dish
106565,noisy
106566,restaurant
106567,isnt
106568,thing
106569,stay
106570,away
106571,like
106572,lively
106573,environment
106574,go
106575,eat
106576,enjoy
106577,husband
106578,love
106579,catalana
106580,service
106581,tapa
106582,atmosphere
106583,tell
106584,everyone
106585,traveling
106586,barcelona
106587,catalana
106588,must
106589,way
106590,amsterdam
106591,made
106592,special
106593,detour
106594,stay
106595,night
106596,bcn
106597,catalana
106598,came
106599,friend
106600,recommendation
106601,enjoyed
106602,first
106603,time
106604,tapa
106605,restaurant
106606,waiter
106607,reasonably
106608,helpful
106609,menu
106610,ordered
106611,based
106612,saw
106613,others
106614,eating
106615,around
106616,arrived
106617,early
106618,friday
106619,waited
106620,good
106621,dinner
106622,enjoyed
106623,better
106624,atmosphere
106625,sister
106626,restaurant
106627,ciudad
106628,condal
106629,later
106630,week
106631,restaurant
106632,definitely
106633,secret
106634,completely
106635,full
106636,tourist
106637,including
106638,many
106639,american
106640,waited
106641,hour
106642,table
106643,atmosphere
106644,excellent
106645,able
106646,get
106647,seat
106648,bar
106649,drink
106650,patatas
106651,bravas
106652,best
106653,whole
106654,trip
106655,busy
106656,would
106657,easy
106658,standard
106659,slip
106660,food
106661,average
106662,really
106663,excellent
106664,sangria
106665,lovely
106666,addition
106667,fun
106668,meal
106669,staff
106670,also
106671,patient
106672,friendly
106673,used
106674,crowd
106675,would
106676,recommend
106677,come
106678,expecting
106679,queue
106680,big
106681,crowd
106682,tourist
106683,tapa
106684,bar
106685,went
106686,week
106687,stay
106688,certainly
106689,best
106690,wonderful
106691,atmosphere
106692,fantastic
106693,food
106694,reasonable
106695,price
106696,possible
106697,order
106698,much
106699,tapa
106700,tapa
106701,day
106702,menu
106703,especially
106704,fried
106705,aubergine
106706,honey
106707,disappointment
106708,busy
106709,first
106710,time
106711,tried
106712,get
106713,table
106714,waiting
106715,time
106716,minute
106717,come
106718,back
106719,another
106720,day
106721,dont
106722,want
106723,wait
106724,get
106725,early
106726,came
106727,place
106728,high
106729,although
106730,food
106731,good
106732,didnt
106733,meet
106734,hype
106735,first
106736,waiting
106737,least
106738,minute
106739,sit
106740,regardless
106741,time
106742,come
106743,busy
106744,full
106745,tourist
106746,food
106747,tasty
106748,also
106749,pricey
106750,overall
106751,though
106752,would
106753,recommend
106754,trying
106755,nice
106756,bar
106757,offerring
106758,variety
106759,drink
106760,tapa
106761,located
106762,eixample
106763,enjoy
106764,drink
106765,quite
106766,atmosphere
106767,comparison
106768,la
106769,rambla
106770,yet
106771,central
106772,area
106773,value
106774,money
106775,offer
106776,want
106777,dinner
106778,would
106779,need
106780,make
106781,reservation
106782,quite
106783,busy
106784,fully
106785,reccomended
106786,third
106787,visit
106788,restaurant
106789,food
106790,excellent
106791,shame
106792,experience
106793,time
106794,ruined
106795,extremely
106796,rude
106797,waiter
106798,dont
106799,speak
106800,word
106801,spanish
106802,fairness
106803,waiter
106804,problem
106805,however
106806,expect
106807,polite
106808,least
106809,given
106810,lot
106811,tourist
106812,trade
106813,fast
106814,efficient
106815,frill
106816,service
106817,great
106818,seafood
106819,cant
106820,go
106821,wrong
106822,w
106823,anything
106824,grilled
106825,especially
106826,grilled
106827,cuttlefish
106828,navajas
106829,fun
106830,casual
106831,bustling
106832,atmosphere
106833,reminds
106834,dim
106835,sum
106836,joint
106837,something
106838,everyone
106839,place
106840,get
106841,lot
106842,press
106843,hype
106844,food
106845,good
106846,best
106847,service
106848,better
106849,said
106850,choice
106851,im
106852,sure
106853,id
106854,go
106855,back
106856,menu
106857,item
106858,enjoyed
106859,padron
106860,pepper
106861,creme
106862,catalan
106863,fried
106864,anchovy
106865,delicious
106866,food
106867,friendly
106868,efficient
106869,service
106870,particularly
106871,liked
106872,calamarcitos
106873,esparagos
106874,championed
106875,baby
106876,chair
106877,went
106878,first
106879,night
106880,clearly
106881,popular
106882,queue
106883,outside
106884,waited
106885,minute
106886,table
106887,sunday
106888,evening
106889,seemed
106890,reasonable
106891,seated
106892,presented
106893,english
106894,spanish
106895,menu
106896,allow
106897,helped
106898,u
106899,make
106900,best
106901,choice
106902,drink
106903,reasonable
106904,priced
106905,draught
106906,lager
106907,bottle
106908,water
106909,euro
106910,atmosphere
106911,vibrant
106912,local
106913,tourist
106914,couple
106915,group
106916,family
106917,really
106918,gave
106919,lovely
106920,feel
106921,ordered
106922,patatas
106923,bravas
106924,cooked
106925,perfection
106926,would
106927,better
106928,seasoning
106929,despite
106930,piquet
106931,sauce
106932,fleuts
106933,amazing
106934,chorizo
106935,jamon
106936,croquetas
106937,disappointment
106938,calamari
106939,romana
106940,two
106941,desert
106942,spanish
106943,crème
106944,take
106945,second
106946,place
106947,good
106948,crème
106949,service
106950,quick
106951,efficient
106952,food
106953,consistently
106954,good
106955,would
106956,recommend
106957,impatient
106958,holiday
106959,willing
106960,wait
106961,cerveceria
106962,catalana
106963,worth
106964,spend
106965,euro
106966,several
106967,folk
106968,recommended
106969,restaurant
106970,anxiously
106971,tried
106972,first
106973,afternoon
106974,barcelona
106975,food
106976,good
106977,service
106978,fine
106979,drink
106980,fine
106981,well
106982,nothing
106983,really
106984,stood
106985,except
106986,razor
106987,clam
106988,however
106989,razor
106990,clam
106991,twice
106992,later
106993,realized
106994,clam
106995,simply
106996,well
106997,prepared
106998,overall
106999,id
107000,recommend
107001,looking
107002,elsewhere
107003,remarkable
107004,tapa
107005,place
107006,good
107007,great
107008,bit
107009,tourist
107010,spot
107011,though
107012,local
107013,regular
107014,may
107015,know
107016,something
107017,dont
107018,know
107019,wasnt
107020,entirely
107021,impressed
107022,restaurant
107023,crowded
107024,packed
107025,tourist
107026,tapa
107027,decent
107028,particularly
107029,anchovy
107030,waitstaff
107031,wasnt
107032,best
107033,forgot
107034,one
107035,order
107036,patatas
107037,bravas
107038,nothing
107039,write
107040,home
107041,sangria
107042,delicious
107043,worth
107044,long
107045,wait
107046,place
107047,awesome
107048,wide
107049,variety
107050,tapa
107051,simple
107052,complex
107053,service
107054,great
107055,waitress
107056,nice
107057,wait
107058,sit
107059,quite
107060,short
107061,great
107062,spot
107063,food
107064,flawless
107065,sevice
107066,excellent
107067,side
107068,everybody
107069,know
107070,extremly
107071,busy
107072,hour
107073,half
107074,wait
107075,norm
107076,peak
107077,worth
107078,though
107079,reasonably
107080,priced
107081,first
107082,place
107083,good
107084,looking
107085,style
107086,second
107087,price
107088,bit
107089,high
107090,value
107091,third
107092,tapa
107093,boring
107094,actually
107095,good
107096,maybe
107097,first
107098,time
107099,spain
107100,ok
107101,week
107102,compare
107103,say
107104,food
107105,good
107106,first
107107,tapa
107108,restaurant
107109,trip
107110,spain
107111,overall
107112,good
107113,really
107114,crowded
107115,lunch
107116,time
107117,apparently
107118,mostly
107119,local
107120,people
107121,basic
107122,non
107123,fancy
107124,tapa
107125,good
107126,best
107127,tapa
107128,far
107129,trip
107130,went
107131,sunday
107132,first
107133,day
107134,arrived
107135,barcelona
107136,sunday
107137,restaurant
107138,closed
107139,open
107140,midnight
107141,seated
107142,outside
107143,nice
107144,atmosphere
107145,good
107146,service
107147,problem
107148,many
107149,people
107150,waiting
107151,went
107152,lunch
107153,waiting
107154,time
107155,acceptable
107156,seafood
107157,dish
107158,highly
107159,recommended
107160,fresh
107161,delicious
107162,four
107163,u
107164,spend
107165,left
107166,full
107167,happy
107168,pleased
107169,meal
107170,enjoyed
107171,variety
107172,local
107173,dish
107174,people
107175,paid
107176,including
107177,drink
107178,try
107179,boquerones
107180,anchovy
107181,pan
107182,con
107183,eat
107184,anything
107185,de
107186,padrón
107187,green
107188,grilled
107189,pepper
107190,look
107191,like
107192,jalapeños
107193,spicy
107194,traditional
107195,spanish
107196,fried
107197,potato
107198,garlic
107199,sauce
107200,de
107201,fried
107202,croquette
107203,made
107204,real
107205,spanish
107206,ham
107207,tenderloin
107208,delicious
107209,piece
107210,tenderloin
107211,fois
107212,gras
107213,served
107214,roquefort
107215,excellent
107216,food
107217,service
107218,get
107219,expect
107220,wait
107221,hour
107222,go
107223,crowd
107224,lunch
107225,time
107226,youll
107227,probably
107228,need
107229,wait
107230,little
107231,table
107232,come
107233,free
107234,totally
107235,worth
107236,waiting
107237,unfortunately
107238,much
107239,outdoor
107240,seating
107241,staff
107242,friendly
107243,food
107244,delicious
107245,every
107246,tapa
107247,tried
107248,absolutely
107249,stunning
107250,strongly
107251,recommend
107252,following
107253,prawn
107254,screwers
107255,anchovy
107256,russian
107257,salad
107258,pasta
107259,salad
107260,patatas
107261,bravas
107262,tortilla
107263,spanish
107264,ham
107265,croquette
107266,dont
107267,forget
107268,order
107269,jug
107270,refreshing
107271,delightful
107272,sangria
107273,food
107274,gross
107275,like
107276,big
107277,cafeteria
107278,place
107279,good
107280,review
107281,multiple
107282,site
107283,every
107284,meal
107285,except
107286,one
107287,even
107288,awful
107289,better
107290,dont
107291,go
107292,full
107293,people
107294,staff
107295,excellent
107296,price
107297,must
107298,get
107299,visiting
107300,casa
107301,hot
107302,shrimp
107303,tasty
107304,fresh
107305,knew
107306,many
107307,good
107308,tapa
107309,restaurant
107310,barcelona
107311,tapa
107312,place
107313,stood
107314,since
107315,suggested
107316,hotel
107317,concierge
107318,also
107319,featured
107320,tripadvisor
107321,tapa
107322,place
107323,barcelona
107324,place
107325,vibrant
107326,stream
107327,people
107328,crowded
107329,restaurant
107330,street
107331,front
107332,since
107333,tapa
107334,restaurant
107335,turn
107336,pretty
107337,quick
107338,tapa
107339,selection
107340,vast
107341,delicious
