,0
123083,holiday
123084,meant
123085,packed
123086,people
123087,waiting
123088,line
123089,people
123090,stuffed
123091,bar
123092,people
123093,hovering
123094,around
123095,waiting
123096,pounce
123097,open
123098,seat
123099,mind
123100,wait
123101,however
123102,noisy
123103,fun
123104,space
123105,put
123106,names
123107,staff
123108,called
123109,us
123110,got
123111,two
123112,seats
123113,end
123114,bar
123115,looking
123116,along
123117,dishes
123118,food
123119,perfect
123120,little
123121,spanish
123122,meant
123123,could
123124,point
123125,nod
123126,food
123127,wanted
123128,try
123129,sat
123130,variety
123131,salads
123132,seafood
123133,meats
123134,along
123135,beer
123136,sangria
123137,especially
123138,celebratory
123139,also
123140,thanksgiving
123141,dinner
123142,would
123143,recommend
123144,sitting
123145,bar
123146,least
123147,even
123148,tables
123149,available
123150,fun
123151,watch
123152,servers
123153,work
123154,food
123155,go
123156,kitchen
123157,sangria
123158,packs
123159,punch
123160,really
123161,good
123162,enjoyed
123163,food
123164,atmosphere
123165,much
123166,would
123167,say
123168,best
123169,meal
123170,spain
123171,cheers
123172,meaning
123173,write
123174,review
123175,time
123176,may
123177,long
123178,shot
123179,favourite
123180,place
123181,city
123182,due
123183,excellent
123184,food
123185,friendliest
123186,staff
123187,ended
123188,visiting
123189,times
123190,felt
123191,welcome
123192,ended
123193,watching
123194,last
123195,game
123196,la
123197,liga
123198,season
123199,staff
123200,locals
123201,even
123202,though
123203,interest
123204,football
123205,highly
123206,recommend
123207,place
123208,recommended
123209,friends
123210,guidebook
123211,disappoint
123212,us
123213,way
123214,even
123215,liked
123216,much
123217,went
123218,twice
123219,stay
123220,barcelona
123221,big
123222,restaurant
123223,serve
123224,many
123225,people
123226,time
123227,well
123228,organized
123229,staff
123230,efficient
123231,quick
123232,menu
123233,full
123234,great
123235,food
123236,items
123237,small
123238,snacks
123239,tapas
123240,try
123241,many
123242,different
123243,ones
123244,wine
123245,list
123246,good
123247,well
123248,although
123249,restaurant
123250,busy
123251,still
123252,privacy
123253,food
123254,tried
123255,different
123256,things
123257,nights
123258,well
123259,presented
123260,good
123261,flavors
123262,started
123263,dishes
123264,kept
123265,ordering
123266,afterwards
123267,seemed
123268,normal
123269,way
123270,evenings
123271,went
123272,around
123273,left
123274,long
123275,queue
123276,rush
123277,might
123278,best
123279,option
123280,although
123281,patience
123282,definitely
123283,rewarded
123284,would
123285,directly
123286,go
123287,back
123288,restaurant
123289,next
123290,visit
123291,city
123292,unless
123293,go
123294,early
123295,prepared
123296,wait
123297,spot
123298,hovering
123299,anyone
123300,looking
123301,like
123302,may
123303,close
123304,leaving
123305,lots
123306,locals
123307,mixed
123308,tourists
123309,linger
123310,one
123311,two
123312,bars
123313,instead
123314,table
123315,soak
123316,energy
123317,point
123318,whatever
123319,tapa
123320,may
123321,catch
123322,eye
123323,maybe
123324,best
123325,tapas
123326,barcelona
123327,friendly
123328,quick
123329,service
123330,well
123331,worth
123332,visit
123333,even
123334,ca
123335,book
123336,advance
123337,food
123338,tasted
123339,fantastic
123340,lot
123341,choices
123342,quick
123343,service
123344,despite
123345,restaurant
123346,crowded
123347,priceworthy
123348,good
123349,wine
123350,list
123351,great
123352,variety
123353,tapas
123354,regular
123355,menu
123356,daily
123357,specials
123358,went
123359,early
123360,filled
123361,quickly
123362,u
123363,want
123364,go
123365,later
123366,please
123367,make
123368,reservations
123369,great
123370,service
123371,fun
123372,delicious
123373,tapa
123374,experience
123375,waiters
123376,friendly
123377,great
123378,recommendations
123379,leave
123380,barcelona
123381,without
123382,tapas
123383,experience
123384,husband
123385,traveled
123386,barcelona
123387,many
123388,times
123389,always
123390,comes
123391,disappointed
123392,suggestion
123393,go
123394,around
123395,otherwise
123396,standing
123397,line
123398,waiting
123399,hour
123400,barcelona
123401,common
123402,eat
123403,dinner
123404,late
123405,night
123406,getting
123407,time
123408,perfect
123409,sangria
123410,red
123411,white
123412,loved
123413,much
123414,went
123415,back
123416,two
123417,nights
123418,row
123419,tapas
123420,wonderful
123421,try
123422,many
123423,different
123424,dishes
123425,fried
123426,calamari
123427,tentacles
123428,fried
123429,potatoes
123430,anchovies
123431,usually
123432,fan
123433,like
123434,us
123435,best
123436,razor
123437,clams
123438,die
123439,nights
123440,two
123441,counters
123442,loaded
123443,food
123444,pick
123445,sit
123446,counter
123447,point
123448,want
123449,try
123450,next
123451,must
123452,barcelona
123453,recommended
123454,european
123455,traveler
123456,happened
123457,hotel
123458,stumbling
123459,distance
123460,amazing
123461,assortment
123462,tapas
123463,busy
123464,reservations
123465,recommended
123466,lucky
123467,arrived
123468,hr
123469,wait
123470,happened
123471,get
123472,bar
123473,seat
123474,first
123475,come
123476,first
123477,serve
123478,someone
123479,leaving
123480,definitely
123481,worth
123482,stop
123483,fish
123484,assortment
123485,tapas
123486,wonderful
123487,prepared
123488,cue
123489,wonderful
123490,restaurant
123491,many
123492,local
123493,also
123494,go
123495,make
123496,reservations
123497,time
123498,wait
123499,lucky
123500,enough
123501,get
123502,table
123503,wonderful
123504,experience
123505,best
123506,tapas
123507,barcelona
123508,friendly
123509,quick
123510,service
123511,also
123512,best
123513,food
123514,world
123515,best
123516,design
123517,restaurant
123518,potatoes
123519,perfect
123520,enjoy
123521,mood
123522,reading
123523,reviews
123524,trip
123525,advisor
123526,friend
123527,decided
123528,eat
123529,first
123530,night
123531,trip
123532,away
123533,great
123534,experience
123535,firstly
123536,insisted
123537,giving
123538,us
123539,huge
123540,selection
123541,informing
123542,could
123543,eat
123544,certain
123545,foods
123546,reluctantly
123547,gave
123548,us
123549,menu
123550,tapas
123551,food
123552,came
123553,meatballs
123554,cold
123555,patas
123556,bravas
123557,described
123558,mcains
123559,wedges
123560,garlic
123561,mayo
123562,drinks
123563,came
123564,cans
123565,got
123566,charged
123567,experience
123568,top
123569,leaving
123570,asked
123571,toilet
123572,use
123573,locked
123574,finally
123575,got
123576,toilet
123577,seat
123578,damaged
123579,looked
123580,unclean
123581,throughout
123582,soap
123583,given
123584,key
123585,put
123586,back
123587,would
123588,highly
123589,recommend
123590,stay
123591,away
123592,visit
123593,popular
123594,tapas
123595,restaurants
123596,location
123597,restaurant
123598,makes
123599,seem
123600,high
123601,quality
123602,would
123603,never
123604,visit
123605,againbrendan
123606,manchester
123607,stumbled
123608,across
123609,place
123610,lunchtime
123611,mid
123612,week
123613,place
123614,packed
123615,got
123616,spot
123617,bar
123618,lucky
123619,lot
123620,people
123621,waiting
123622,tables
123623,wait
123624,seem
123625,long
123626,food
123627,fantastic
123628,loads
123629,choice
123630,lots
123631,tapas
123632,place
123633,definite
123634,must
123635,stopped
123636,light
123637,meal
123638,really
123639,enjoyed
123640,trouble
123641,getting
123642,table
123643,time
123644,appetizer
123645,sampler
123646,surtido
123647,de
123648,tapas
123649,lovely
123650,verdejo
123651,rueda
123652,really
123653,enjoyed
123654,food
123655,service
123656,excellent
123657,went
123658,first
123659,night
123660,read
123661,many
123662,different
123663,places
123664,restaurant
123665,barcelona
123666,put
123667,name
123668,list
123669,come
123670,back
123671,hour
123672,popular
123673,definitely
123674,worth
123675,delicious
123676,food
123677,great
123678,service
123679,good
123680,quality
123681,tapas
123682,place
123683,packed
123684,party
123685,shows
123686,lunch
123687,put
123688,name
123689,waited
123690,probably
123691,table
123692,excellent
123693,food
123694,quick
123695,service
123696,ca
123697,read
123698,speak
123699,much
123700,spanish
123701,got
123702,english
123703,menu
123704,server
123705,quickly
123706,gave
123707,us
123708,run
123709,translation
123710,items
123711,menu
123712,also
123713,told
123714,us
123715,could
123716,select
123717,tapas
123718,items
123719,bar
123720,tell
123721,counter
123722,person
123723,table
123724,decided
123725,bother
123726,pretty
123727,crowded
123728,around
123729,prawns
123730,patata
123731,bravas
123732,baby
123733,octopus
123734,beef
123735,tenderloin
123736,etc
123737,seafood
123738,items
123739,good
123740,surprisingly
123741,find
123742,enjoyment
123743,patata
123744,next
123745,table
123746,spanish
123747,sure
123748,know
123749,ordered
123750,appeared
123751,good
123752,especially
123753,mushroom
123754,dish
123755,got
123756,mushrooms
123757,well
123758,stayed
123759,barcelona
123760,week
123761,came
123762,twice
123763,evening
123764,meals
123765,good
123766,queue
123767,door
123768,times
123769,first
123770,time
123771,went
123772,told
123773,go
123774,walk
123775,come
123776,back
123777,minutes
123778,put
123779,wait
123780,well
123781,worth
123782,definitely
123783,try
123784,montaditios
123785,prawns
123786,skewers
123787,camembert
123788,second
123789,visit
123790,delicious
123791,best
123792,prawns
123793,ever
123794,camembert
123795,came
123796,covered
123797,peanuts
123798,jam
123799,odd
123800,combination
123801,moreish
123802,hot
123803,chocolate
123804,cake
123805,creme
123806,de
123807,catalana
123808,die
123809,service
123810,quick
123811,staff
123812,missed
123813,another
123814,recommendation
123815,hotel
123816,backed
123817,trip
123818,advisor
123819,research
123820,take
123821,bookings
123822,arrived
123823,wait
123824,got
123825,lucky
123826,someone
123827,called
123828,bar
123829,area
123830,wait
123831,staff
123832,friendly
123833,food
123834,excellent
123835,best
123836,week
123837,reasonably
123838,priced
123839,wall
123840,different
123841,beers
123842,around
123843,world
123844,excellent
123845,definitely
123846,return
123847,future
123848,visits
123849,barcelona
123850,come
123851,back
123852,place
123853,every
123854,time
123855,barcelona
123856,quality
123857,remains
123858,top
123859,get
123860,used
123861,waitress
123862,style
123863,wont
123864,regret
123865,food
123866,go
123867,eat
123868,place
123869,three
123870,times
123871,always
123872,wait
123873,ages
123874,get
123875,table
123876,time
123877,lucky
123878,get
123879,without
123880,waiting
123881,early
123882,lunch
123883,time
123884,ordered
123885,dishes
123886,ca
123887,resist
123888,amazing
123889,delicious
123890,food
123891,service
123892,quick
123893,food
123894,fresh
123895,yummy
123896,spent
123897,almost
123898,hour
123899,try
123900,get
123901,everything
123902,stomach
123903,loved
123904,come
123905,went
123906,one
123907,night
123908,hour
123909,half
123910,wait
123911,went
123912,next
123913,night
123914,early
123915,got
123916,table
123917,asked
123918,waiter
123919,select
123920,tapas
123921,us
123922,asking
123923,tastes
123924,also
123925,shellfish
123926,allergy
123927,poor
123928,came
123929,amazing
123930,dishes
123931,dishes
123932,beautifully
123933,presented
123934,amazingly
123935,good
123936,wonder
123937,line
123938,would
123939,highly
123940,recommend
123941,fourth
123942,visit
123943,barcelona
123944,ended
123945,going
123946,restaurant
123947,twice
123948,lunch
123949,bar
123950,food
123951,awesome
123952,service
123953,great
123954,atmosphere
123955,made
123956,memorable
123957,experience
123958,would
123959,recommend
123960,definitely
123961,visit
123962,came
123963,tapas
123964,first
123965,night
123966,honeymoon
123967,located
123968,right
123969,hotel
123970,balmes
123971,cerveceria
123972,catalana
123973,best
123974,choice
123975,tapas
123976,saturday
123977,night
123978,course
123979,crowded
123980,waited
123981,bar
123982,split
123983,bottle
123984,cava
123985,soon
123986,young
123987,couple
123988,finished
123989,meal
123990,offered
123991,seats
123992,us
123993,manager
123994,even
123995,helped
123996,us
123997,chairs
123998,ordered
123999,best
124000,sangria
124001,ever
124002,tasted
124003,young
124004,couple
124005,us
124006,ordered
124007,would
124008,say
124009,drum
124010,foie
124011,gras
124012,potatoes
124013,caramelized
124014,onions
124015,knew
124016,would
124017,first
124018,thing
124019,try
124020,luckily
124021,still
124022,makes
124023,mouth
124024,water
124025,day
124026,asked
124027,waiter
124028,bring
124029,us
124030,picks
124031,tapas
124032,bar
124033,satisfied
124034,choices
124035,ca
124036,wait
124037,come
124038,back
124039,barcelona
124040,enjoy
124041,tapas
124042,excellent
124043,locations
124044,simply
124045,best
124046,barcelona
124047,long
124048,lines
124049,worth
124050,hour
124051,limit
124052,per
124053,table
124054,place
124055,deservedly
124056,busy
124057,prepared
124058,wait
124059,bookings
124060,cracking
124061,fresh
124062,seafood
124063,professional
124064,staff
124065,dishes
124066,arrive
124067,randomly
124068,tapas
124069,place
124070,fine
124071,good
124072,value
124073,wines
124074,desserts
124075,excellent
124076,great
124077,value
124078,barcelona
124079,catalonia
124080,general
124081,known
124082,tapas
124083,tapas
124084,bars
124085,find
124086,mostly
124087,set
124088,tourists
124089,expect
124090,find
124091,since
124092,spain
124093,right
124094,said
124095,knowing
124096,nowhere
124097,barcelona
124098,find
124099,incredible
124100,tapas
124101,would
124102,find
124103,parts
124104,spain
124105,la
124106,cervecería
124107,catalana
124108,fine
124109,place
124110,glimpse
124111,may
124112,find
124113,parts
124114,spain
124115,everything
124116,good
124117,although
124118,make
124119,reservation
124120,ask
124121,desk
124122,table
124123,wait
124124,average
124125,week
124126,night
124127,never
124128,tried
124129,weekend
124130,may
124131,longer
124132,food
124133,worth
124134,wait
124135,glass
124136,wine
124137,sangria
124138,bar
124139,wait
124140,table
124141,came
124142,last
124143,nite
124144,barcelona
124145,nite
124146,stay
124147,delish
124148,fresh
124149,food
124150,omg
124151,amazing
124152,yes
124153,crowded
124154,nite
124155,know
124156,got
124157,lucky
124158,waited
124159,line
124160,check
124161,hostess
124162,girls
124163,bar
124164,right
124165,behind
124166,us
124167,leaving
124168,got
124169,seated
124170,right
124171,away
124172,service
124173,fast
124174,friendly
124175,got
124176,good
124177,wanted
124178,try
124179,typical
124180,barcelona
124181,spanish
124182,life
124183,even
124184,got
124185,recommendation
124186,souvenir
124187,idea
124188,ordered
124189,montadito
124190,cheese
124191,cold
124192,prawns
124193,fried
124194,anchioves
124195,andaluz
124196,style
124197,red
124198,pepper
124199,stuffed
124200,cod
124201,puree
124202,special
124203,tapa
124204,fried
124205,flower
124206,brava
124207,potatoes
124208,spanish
124209,omelette
124210,course
124211,half
124212,jarron
124213,sangria
124214,euros
124215,everything
124216,perfectly
124217,cooked
124218,nothing
124219,greasy
124220,salty
124221,try
124222,huge
124223,array
124224,spanish
124225,restaurants
124226,days
124227,im
124228,expert
124229,spanish
124230,cuisine
124231,gone
124232,several
124233,spanish
124234,restaurants
124235,nyc
124236,none
124237,tasty
124238,fresh
124239,cerveceria
124240,actually
124241,cerveceria
124242,spanish
124243,food
124244,longer
124245,attracts
124246,tourist
124247,trap
124248,helluva
124249,good
124250,one
124251,arrive
124252,queue
124253,seems
124254,mentioned
124255,every
124256,hear
124257,sorts
124258,languages
124259,food
124260,average
124261,many
124262,partly
124263,smaller
124264,tapas
124265,places
124266,would
124267,skip
124268,one
124269,service
124270,pretty
124271,slow
124272,lunch
124273,dinner
124274,recommendation
124275,tapas
124276,frequented
124277,tourists
124278,early
124279,locals
124280,later
124281,tried
124282,late
124283,lunch
124284,early
124285,dinner
124286,seated
124287,immediately
124288,place
124289,tired
124290,look
124291,slightly
124292,worn
124293,furniture
124294,drinks
124295,far
124296,better
124297,tapas
124298,average
124299,taste
124300,presented
124301,nicely
124302,good
124303,food
124304,many
124305,people
124306,bit
124307,pricey
124308,service
124309,relatively
124310,slow
124311,good
124312,location
124313,try
124314,flauta
124315,del
124316,dia
124317,recommended
124318,place
124319,hotel
124320,crowded
124321,prepared
124322,wait
124323,seat
124324,bar
124325,come
124326,early
124327,tapas
124328,best
124329,ever
124330,asked
124331,wait
124332,staff
124333,bring
124334,us
124335,favourites
124336,best
124337,night
124338,barcelona
124339,staff
124340,amazing
124341,atmosphere
124342,unforgettable
124343,must
124344,barcelona
124345,went
124346,back
124347,ere
124348,delighted
124349,best
124350,tapas
124351,bcn
124352,wan
124353,na
124354,good
124355,innovative
124356,really
124357,fresh
124358,tapas
124359,anytime
124360,bcn
124361,place
124362,miss
124363,tapas
124364,placed
124365,full
124366,arrived
124367,wait
124368,approximately
124369,worthed
124370,every
124371,minute
124372,wait
124373,tapas
124374,really
124375,great
124376,tasty
124377,service
124378,excellent
124379,price
124380,fair
124381,amount
124382,food
124383,consumed
124384,quality
124385,forget
124386,order
124387,fries
124388,eggs
124389,plate
124390,splendid
124391,place
124392,tapas
124393,cheap
124394,eat
124395,quality
124396,stuff
124397,well
124398,cooked
124399,point
124400,mind
124401,patient
124402,usually
124403,crowded
124404,ca
124405,reserve
124406,advance
124407,get
124408,give
124409,name
124410,wait
124411,turn
124412,first
124413,come
124414,first
124415,served
124416,like
124417,place
124418,say
124419,always
124420,full
124421,people
124422,course
124423,noisy
124424,anyway
124425,must
124426,try
124427,barcelona
124428,see
124429,place
124430,crowded
124431,internationals
124432,opposed
124433,locals
124434,typically
124435,red
124436,flag
124437,however
124438,sometimes
124439,simply
124440,good
124441,nobody
124442,wants
124443,miss
124444,trip
124445,highly
124446,recommend
124447,cerveceria
124448,catalana
124449,meal
124450,want
124451,sit
124452,formal
124453,table
124454,opposed
124455,many
124456,tapas
124457,places
124458,either
124459,stand
124460,get
124461,thrown
124462,temporarily
124463,table
124464,comes
124465,long
124466,wait
124467,sometimes
124468,hours
124469,worth
124470,b
124471,barcelona
124472,go
124473,find
124474,drink
124475,ordered
124476,rounds
124477,sangria
124478,probably
124479,around
124480,tapas
124481,people
124482,plenty
124483,tapas
124484,good
124485,large
124486,reasonably
124487,priced
124488,although
124489,barcelona
124490,usually
124491,looking
124492,type
124493,sit
124494,love
124495,place
124496,definitely
124497,back
124498,restaurant
124499,recommanded
124500,people
124501,hostel
124502,stayed
124503,went
124504,first
124505,day
124506,dinner
124507,best
124508,meal
124509,stay
124510,barcelona
124511,sure
124512,best
124513,restaurant
124514,city
124515,friend
124516,budget
124517,couldnt
124518,go
124519,anywhere
124520,expensive
124521,spent
124522,two
124523,person
124524,including
124525,whole
124526,bottle
124527,white
124528,wine
124529,great
124530,well
124531,loved
124532,busy
124533,get
124534,hour
124535,early
124536,put
124537,name
124538,grab
124539,cocktail
124540,outside
124541,cafe
124542,around
124543,corner
124544,relax
124545,waiter
124546,amazing
124547,job
124548,ordering
124549,us
124550,explaining
124551,recommended
124552,excellent
124553,price
124554,barcelona
124555,must
124556,try
124557,amazing
124558,quick
124559,service
124560,great
124561,prices
124562,good
124563,wine
124564,amazing
124565,cava
124566,every
124567,person
124568,dream
124569,meal
124570,start
124571,great
124572,night
124573,barcelona
124574,good
124575,option
124576,quick
124577,brunch
124578,would
124579,choose
124580,dinner
124581,cause
124582,getting
124583,packed
124584,noisy
124585,rarely
124586,get
124587,chance
124588,hit
124589,free
124590,table
124591,long
124592,waiting
124593,list
124594,welcome
124595,door
124596,menu
124597,nothing
124598,special
124599,classic
124600,tapas
124601,salads
124602,poor
124603,assortiment
124604,grilled
124605,meat
124606,products
124607,fresh
124608,therefore
124609,tasty
124610,could
124611,say
124612,anything
124613,wow
124614,anyways
124615,would
124616,come
124617,back
124618,grilled
124619,baguette
124620,coffee
124621,everything
124622,great
124623,choice
124624,superb
124625,food
124626,friendly
124627,staff
124628,long
124629,wait
124630,reasonable
124631,supreme
124632,qualityunmissable
124633,restaurant
124634,open
124635,continuously
124636,morning
124637,modern
124638,unpretentious
124639,tapas
124640,freshly
124641,cooked
124642,order
124643,also
124644,delicious
124645,reasonably
124646,priced
124647,wine
124648,available
124649,beer
124650,menu
124651,offering
124652,example
124653,quality
124654,beers
124655,many
124656,available
124657,various
124658,high
124659,quality
124660,mainstream
124661,accessible
124662,experience
124663,achieving
124664,probably
124665,take
124666,bookings
124667,times
124668,particularly
124669,weekends
124670,busy
124671,queue
124672,put
124673,name
124674,place
124675,extremely
124676,crowded
124677,wanted
124678,get
124679,said
124680,one
124681,best
124682,tapas
124683,place
124684,went
124685,spain
124686,food
124687,amazing
124688,unique
124689,delicious
124690,prices
124691,extremely
124692,reasonable
124693,location
124694,busy
124695,local
124696,took
124697,us
124698,place
124699,definitely
124700,worth
124701,early
124702,dinner
124703,able
124704,sit
124705,outside
124706,tapas
124707,delicious
124708,reasonably
124709,priced
124710,service
124711,good
124712,easy
124713,walk
124714,casa
124715,battlo
124716,back
124717,hotel
124718,las
124719,ramblas
124720,highly
124721,recommend
124722,lucky
124723,arrive
124724,early
124725,sat
124726,bar
124727,could
124728,see
124729,variety
124730,seafood
124731,order
124732,wanted
124733,also
124734,sat
124735,next
124736,groups
124737,tourists
124738,second
124739,third
124740,time
124741,knew
124742,going
124743,good
124744,octopus
124745,shrimps
124746,arroz
124747,negro
124748,nice
124749,went
124750,back
124751,dinner
124752,sat
124753,large
124754,table
124755,service
124756,attentive
124757,always
124758,busy
124759,expect
124760,wait
124761,table
124762,often
124763,busy
124764,tourists
124765,locals
124766,best
124767,place
124768,barcelona
124769,eat
124770,tapas
124771,would
124772,reccomend
124773,anyone
124774,nice
124775,place
124776,nice
124777,design
124778,nice
124779,staff
124780,tapas
124781,sublime
124782,good
124783,wine
124784,selection
124785,surely
124786,go
124787,time
124788,barcelona
124789,traveling
124790,spain
124791,went
124792,cerveceria
124793,catalana
124794,tip
124795,local
124796,question
124797,best
124798,meal
124799,trip
124800,spain
124801,italy
124802,france
124803,yes
124804,crowded
124805,yes
124806,probably
124807,wait
124808,table
124809,well
124810,worth
124811,wait
124812,gets
124813,longer
124814,evening
124815,gets
124816,later
124817,go
124818,early
124819,tapas
124820,selection
124821,typical
124822,well
124823,executed
124824,potatoes
124825,garlic
124826,aoli
124827,favorite
124828,followed
124829,four
124830,cheese
124831,kabob
124832,miss
124833,place
124834,recommended
124835,us
124836,local
124837,friend
124838,time
124839,went
124840,crowd
124841,issue
124842,getting
124843,table
124844,food
124845,tasty
124846,especially
124847,little
124848,tiny
124849,go
124850,front
124851,pick
124852,whatever
124853,want
124854,eat
124855,instead
124856,pick
124857,based
124858,words
124859,p
124860,service
124861,twice
124862,sometime
124863,forget
124864,order
124865,would
124866,remind
124867,whe
124868,recommended
124869,place
124870,hotel
124871,receptionist
124872,read
124873,reviews
124874,bit
124875,cautious
124876,arrived
124877,total
124878,chaos
124879,lots
124880,people
124881,outside
124882,real
124883,queue
124884,found
124885,separate
124886,waitress
124887,taking
124888,waiting
124889,list
124890,outside
124891,tables
124892,another
124893,inside
124894,gave
124895,us
124896,estimate
124897,time
124898,could
124899,wait
124900,outside
124901,like
124902,rest
124903,shouting
124904,first
124905,names
124906,missed
124907,place
124908,well
124909,finally
124910,seated
124911,ordered
124912,two
124913,assorted
124914,tapas
124915,got
124916,one
124917,plate
124918,mediocre
124919,opinion
124920,checked
124921,really
124922,one
124923,two
124924,portions
124925,answer
124926,one
124927,thought
124928,let
124929,pay
124930,bill
124931,get
124932,showed
124933,friend
124934,late
124935,lunch
124936,pm
124937,normal
124938,barcelona
124939,find
124940,line
124941,heard
124942,many
124943,good
124944,things
124945,tapas
124946,restaurant
124947,decided
124948,wait
124949,boy
124950,oh
124951,boy
124952,happy
124953,food
124954,excellent
124955,fresh
124956,delicious
124957,servers
124958,efficient
124959,friendly
124960,restaurant
124961,clean
124962,lovely
124963,ambience
124964,ordered
124965,selection
124966,tapas
124967,daily
124968,menu
124969,classic
124970,menu
124971,tasty
124972,accompany
124973,tapas
124974,ordered
124975,sangria
124976,de
124977,cava
124978,total
124979,delight
124980,highly
124981,recommend
124982,good
124983,value
124984,money
124985,especially
124986,compare
124987,renowned
124988,tapas
124989,bars
124990,around
124991,city
124992,pay
124993,quality
124994,far
124995,inferior
124996,cerveceria
124997,catalana
124998,two
124999,us
125000,spent
125001,euro
125002,acceptable
125003,quality
125004,get
125005,back
125006,place
125007,preferred
125008,short
125009,list
125010,barcelona
125011,restaurants
125012,sure
125013,return
125014,ah
125015,yes
125016,forgot
125017,mention
125018,location
125019,rambla
125020,catalunya
125021,centrally
125022,positioned
125023,far
125024,enough
125025,away
125026,craziness
125027,ramblas
125028,think
125029,better
125030,way
125031,spend
125032,sunday
125033,afternoon
125034,beautiful
125035,barcelona
125036,service
125037,rushed
125038,food
125039,mediocre
125040,calamari
125041,inedible
125042,went
125043,wait
125044,minutes
125045,table
125046,previous
125047,record
125048,suggested
125049,would
125050,great
125051,well
125052,wrong
125053,many
125054,better
125055,places
125056,neighborhood
125057,pepita
125058,avoid
125059,place
125060,like
125061,chewy
125062,squid
125063,serve
125064,waited
125065,hour
125066,table
125067,expecting
125068,got
125069,table
125070,underneath
125071,strong
125072,light
125073,guests
125074,table
125075,next
125076,us
125077,eyes
125078,creating
125079,unromantic
125080,atmosphere
125081,different
125082,waiters
125083,dinner
125084,stressed
125085,however
125086,friendly
125087,connect
125088,customers
125089,ordered
125090,food
125091,daily
125092,menu
125093,ordinary
125094,menu
125095,food
125096,came
125097,quickly
125098,food
125099,feel
125100,freshly
125101,cooked
125102,especially
125103,fried
125104,dishes
125105,luke
125106,warm
125107,rubbery
125108,bread
125109,dry
125110,might
125111,ordered
125112,wrong
125113,things
125114,menu
125115,dishes
125116,got
125117,nothing
125118,special
125119,house
125120,wine
125121,alright
125122,bill
125123,end
125124,expensive
125125,recommended
125126,place
125127,several
125128,friends
125129,felt
125130,underwhelmed
125131,slightly
125132,disappointed
125133,stressy
125134,barcelona
125135,tapas
125136,vibe
125137,definitely
125138,charming
125139,done
125140,right
125141,way
125142,like
125143,tapas
125144,however
125145,felt
125146,like
125147,fast
125148,food
125149,restaurant
125150,yep
125151,first
125152,night
125153,barcelona
125154,full
125155,house
125156,pm
125157,got
125158,worse
125159,left
125160,around
125161,pm
125162,take
125163,reservations
125164,keep
125165,mind
125166,typical
125167,tapas
125168,traditional
125169,offerings
125170,hand
125171,fine
125172,service
125173,good
125174,waiters
125175,pleasant
125176,seemed
125177,edgy
125178,unhappy
125179,move
125180,carefully
125181,chairs
125182,touched
125183,behind
125184,us
125185,came
125186,ate
125187,left
125188,impression
125189,got
125190,normal
125191,nothing
125192,special
125193,ate
125194,places
125195,following
125196,days
125197,offered
125198,pretty
125199,much
125200,spanish
125201,ham
125202,die
125203,anywhere
125204,brief
125205,good
125206,place
125207,somewhere
125208,would
125209,go
125210,back
125211,would
125212,want
125213,try
125214,others
125215,question
125216,one
125217,best
125218,tapas
125219,places
125220,barcelona
125221,right
125222,street
125223,hotel
125224,prepared
125225,wait
125226,even
125227,husband
125228,first
125229,visit
125230,bilingual
125231,family
125232,helped
125233,us
125234,navigate
125235,extensive
125236,menu
125237,tapas
125238,menu
125239,translations
125240,somewhat
125241,sketchy
125242,invited
125243,us
125244,share
125245,waitstaff
125246,bilingual
125247,well
125248,depend
125249,kindness
125250,strangers
125251,although
125252,easy
125253,barcelona
125254,returned
125255,twice
125256,try
125257,things
125258,seen
125259,neighboring
125260,tables
125261,well
125262,original
125263,choices
125264,great
125265,tastes
125266,great
125267,variety
125268,great
125269,buzz
125270,loved
125271,reason
125272,might
125273,wait
125274,table
125275,local
125276,tour
125277,guide
125278,strongly
125279,recommended
125280,upscale
125281,tapas
125282,mecca
125283,end
125284,two
125285,weeks
125286,cities
125287,spain
125288,honestly
125289,say
125290,place
125291,best
125292,potatas
125293,bravas
125294,garlic
125295,shrimp
125296,beef
125297,filet
125298,pork
125299,loin
125300,sandwich
125301,carmelized
125302,onions
125303,red
125304,peppers
125305,yum
125306,best
125307,restaurante
125308,tapas
125309,expect
125310,wait
125311,minutes
125312,table
125313,lunch
125314,eat
125315,drink
125316,balcony
125317,wait
125318,service
125319,fast
125320,food
125321,excellent
125322,long
125323,line
125324,get
125325,small
125326,crowded
125327,tapas
125328,place
125329,good
125330,seating
125331,pretty
125332,stressful
125333,place
125334,tapas
125335,displayed
125336,plates
125337,bar
125338,desk
125339,point
125340,want
125341,language
125342,problem
125343,seafood
125344,displayed
125345,although
125346,shown
125347,signs
125348,outside
125349,special
125350,meny
125351,food
125352,ok
125353,many
125354,better
125355,tapas
125356,places
125357,lived
125358,spain
125359,tried
125360,many
125361,restaurants
125362,tapas
125363,places
125364,say
125365,place
125366,sooo
125367,good
125368,went
125369,back
125370,times
125371,days
125372,like
125373,public
125374,enemy
125375,said
125376,believe
125377,hype
125378,ignored
125379,bad
125380,reviews
125381,saved
125382,visit
125383,last
125384,night
125385,bc
125386,arriving
125387,early
125388,still
125389,put
125390,name
125391,list
125392,enjoyed
125393,relaxing
125394,beer
125395,chatting
125396,others
125397,outside
125398,called
125399,went
125400,hill
125401,service
125402,best
125403,poor
125404,put
125405,two
125406,things
